user_id,total_views,unique_channels,last_view_date
780232,4,2,2016-01-24T04:55:00.000Z
832862,3,3,2016-03-03T14:47:00.000Z
1108083,1,1,2016-03-25T10:03:00.000Z
810003,7,3,2016-02-23T05:41:00.000Z
772796,2,2,2016-02-12T09:18:00.000Z
810004,4,4,2016-02-24T13:25:00.000Z
940769,2,2,2016-03-21T14:14:00.000Z
804554,2,2,2016-02-20T10:41:00.000Z
810005,7,4,2016-03-20T12:50:00.000Z
931202,1,1,2016-03-30T10:16:00.000Z
792114,2,2,2016-01-30T11:59:00.000Z
772798,3,2,2016-02-18T04:20:00.000Z
808521,1,1,2016-03-26T15:33:00.000Z
436474,2,2,2016-01-08T12:46:00.000Z
603546,1,1,2016-01-06T15:38:00.000Z
804560,1,1,2016-02-18T15:23:00.000Z
940775,1,1,2016-03-12T11:40:00.000Z
810007,4,3,2016-02-11T22:55:00.000Z
893520,2,2,2016-03-31T16:04:00.000Z
851871,1,1,2016-03-17T10:41:00.000Z
794421,1,1,2016-03-24T19:45:00.000Z
772802,9,5,2016-02-14T19:58:00.000Z
582217,1,1,2016-01-01T21:04:00.000Z
810011,10,6,2016-03-01T14:23:00.000Z
774118,1,1,2016-02-11T10:02:00.000Z
810013,8,4,2016-03-23T01:25:00.000Z
761618,1,1,2016-01-28T12:49:00.000Z
2091585,1,1,2016-02-01T15:26:00.000Z
821626,1,1,2016-03-31T18:39:00.000Z
92798,1,1,2016-01-02T15:48:00.000Z
810015,2,1,2016-03-25T14:00:00.000Z
832876,2,1,2016-03-30T14:47:00.000Z
867310,2,2,2016-03-15T15:56:00.000Z
2021328,7,3,2016-03-24T08:24:00.000Z
906568,1,1,2016-03-30T09:59:00.000Z
1966180,4,3,2016-03-27T19:27:00.000Z
821631,7,3,2016-03-19T18:29:00.000Z
940794,2,2,2016-03-30T08:54:00.000Z
892147,1,1,2016-03-24T10:37:00.000Z
780252,2,2,2016-01-08T18:49:00.000Z
893536,2,2,2016-03-18T09:15:00.000Z
940797,2,2,2016-03-04T19:02:00.000Z
586442,1,1,2016-03-10T14:56:00.000Z
2204601,27,6,2016-03-29T17:40:00.000Z
940801,3,2,2016-03-24T06:59:00.000Z
780254,2,2,2016-02-15T20:47:00.000Z
931222,3,2,2016-03-30T04:53:00.000Z
828496,2,2,2016-03-07T17:51:00.000Z
793259,2,2,2016-03-06T05:18:00.000Z
931228,3,2,2016-03-30T17:11:00.000Z
1108140,2,2,2016-03-01T20:23:00.000Z
252969,4,4,2016-01-23T16:55:00.000Z
797994,2,2,2016-03-07T06:52:00.000Z
821653,1,1,2016-02-17T13:52:00.000Z
512519,1,1,2016-01-10T20:03:00.000Z
808542,1,1,2016-02-22T18:22:00.000Z
588935,1,1,2016-01-01T19:46:00.000Z
631533,2,2,2016-01-15T21:19:00.000Z
772826,8,4,2016-03-12T19:16:00.000Z
772827,2,2,2016-02-03T12:52:00.000Z
821657,4,3,2016-03-24T12:51:00.000Z
772829,2,2,2016-01-28T13:46:00.000Z
940811,1,1,2016-03-16T12:33:00.000Z
777927,1,1,2016-03-24T06:13:00.000Z
819902,2,2,2016-02-28T13:13:00.000Z
906608,1,1,2016-03-28T07:02:00.000Z
1108163,1,1,2016-01-20T19:18:00.000Z
810039,1,1,2016-02-02T17:11:00.000Z
831349,1,1,2016-03-15T08:33:00.000Z
614417,1,1,2016-01-10T19:30:00.000Z
867333,2,1,2016-03-23T09:15:00.000Z
9194,1,1,2016-01-19T18:55:00.000Z
821662,4,3,2016-03-02T16:20:00.000Z
772832,2,2,2016-02-06T20:50:00.000Z
900013,1,1,2016-03-23T13:13:00.000Z
810042,3,1,2016-03-11T14:46:00.000Z
867337,1,1,2016-03-18T13:58:00.000Z
931253,4,3,2016-03-30T15:09:00.000Z
840878,1,1,2016-03-27T12:33:00.000Z
867338,1,1,2016-03-24T07:49:00.000Z
150729,1,1,2016-03-15T09:50:00.000Z
867340,3,3,2016-03-24T14:46:00.000Z
777934,2,2,2016-02-25T09:13:00.000Z
2021333,3,3,2016-03-02T23:53:00.000Z
2370319,8,5,2016-03-30T10:38:00.000Z
772839,2,2,2016-02-06T17:52:00.000Z
810047,2,1,2016-02-22T16:40:00.000Z
2204640,1,1,2016-02-21T14:59:00.000Z
821676,2,2,2016-03-02T12:34:00.000Z
624424,1,1,2016-01-14T22:01:00.000Z
906640,1,1,2016-03-24T10:40:00.000Z
870004,1,1,2016-03-07T13:25:00.000Z
940827,2,2,2016-03-31T17:49:00.000Z
695996,1,1,2016-01-19T15:35:00.000Z
772844,2,1,2016-01-28T22:30:00.000Z
867138,1,1,2016-03-10T07:41:00.000Z
867349,2,2,2016-03-06T15:04:00.000Z
892168,1,1,2016-03-26T11:23:00.000Z
867351,2,2,2016-03-12T13:52:00.000Z
617576,1,1,2016-01-10T17:36:00.000Z
810051,6,3,2016-03-06T19:44:00.000Z
810052,8,5,2016-03-11T09:24:00.000Z
787028,1,1,2016-03-29T09:45:00.000Z
906650,1,1,2016-03-24T14:50:00.000Z
755243,1,1,2016-01-30T14:41:00.000Z
202019,1,1,2016-03-30T08:59:00.000Z
906654,1,1,2016-03-26T12:50:00.000Z
893562,3,3,2016-03-26T07:38:00.000Z
2239638,1,1,2016-01-16T07:30:00.000Z
777946,7,3,2016-02-14T08:28:00.000Z
892173,3,3,2016-03-23T17:14:00.000Z
796812,1,1,2016-01-16T19:59:00.000Z
763930,2,2,2016-03-28T18:06:00.000Z
23925,1,1,2016-01-02T07:18:00.000Z
893565,4,3,2016-03-23T19:07:00.000Z
906667,1,1,2016-03-24T19:47:00.000Z
893566,1,1,2016-03-05T05:46:00.000Z
893568,1,1,2016-03-22T22:07:00.000Z
772855,4,3,2016-03-24T13:37:00.000Z
860670,1,1,2016-03-08T03:20:00.000Z
860672,1,1,2016-03-05T11:35:00.000Z
851942,1,1,2016-03-04T04:27:00.000Z
923646,2,1,2016-03-28T08:05:00.000Z
893573,1,1,2016-03-26T18:31:00.000Z
2204671,5,5,2016-02-24T09:19:00.000Z
2405263,5,3,2016-01-04T16:42:00.000Z
772861,3,2,2016-02-21T13:16:00.000Z
777952,1,1,2016-01-23T17:35:00.000Z
2422135,1,1,2016-03-27T15:54:00.000Z
906690,1,1,2016-03-20T21:24:00.000Z
810063,10,4,2016-02-27T09:17:00.000Z
906691,1,1,2016-03-25T20:22:00.000Z
906693,1,1,2016-03-25T15:18:00.000Z
1108229,1,1,2016-03-30T16:04:00.000Z
794467,1,1,2016-01-09T10:34:00.000Z
832939,1,1,2016-03-03T03:51:00.000Z
821702,2,2,2016-03-06T09:18:00.000Z
2275017,1,1,2016-02-13T11:48:00.000Z
867375,2,2,2016-03-14T17:17:00.000Z
931297,2,2,2016-03-31T10:23:00.000Z
810066,5,3,2016-03-10T19:23:00.000Z
893476,1,1,2016-03-21T21:14:00.000Z
868613,1,1,2016-03-15T09:36:00.000Z
867378,2,2,2016-03-23T12:42:00.000Z
810079,6,5,2016-02-21T12:17:00.000Z
780291,1,1,2016-02-09T08:48:00.000Z
821709,4,4,2016-03-30T11:05:00.000Z
906709,1,1,2016-03-24T08:19:00.000Z
893585,1,1,2016-01-03T17:48:00.000Z
821710,3,3,2016-03-20T18:01:00.000Z
787054,1,1,2016-01-23T13:13:00.000Z
906714,1,1,2016-03-24T10:36:00.000Z
893588,4,2,2016-03-23T12:19:00.000Z
2204684,1,1,2016-03-29T11:23:00.000Z
810068,1,1,2016-02-12T18:30:00.000Z
597416,1,1,2016-01-05T09:22:00.000Z
906717,1,1,2016-03-29T10:59:00.000Z
1616710,1,1,2016-03-30T08:55:00.000Z
777965,3,2,2016-01-29T03:14:00.000Z
804626,2,2,2016-01-09T15:33:00.000Z
819936,1,1,2016-03-20T16:17:00.000Z
427849,1,1,2016-01-11T14:03:00.000Z
772873,6,6,2016-02-10T16:25:00.000Z
593624,2,2,2016-01-01T08:49:00.000Z
821721,1,1,2016-02-12T05:44:00.000Z
789766,1,1,2016-02-12T12:39:00.000Z
940881,3,3,2016-03-30T12:31:00.000Z
810075,6,4,2016-02-22T06:30:00.000Z
2370403,1,1,2016-03-29T19:33:00.000Z
810077,13,7,2016-03-07T11:41:00.000Z
821730,1,1,2016-02-26T18:43:00.000Z
906728,2,1,2016-03-30T17:16:00.000Z
893791,5,2,2016-03-22T20:16:00.000Z
931322,1,1,2016-03-31T21:08:00.000Z
810080,2,2,2016-02-23T21:31:00.000Z
893599,7,5,2016-03-29T19:48:00.000Z
940888,1,1,2016-03-30T14:13:00.000Z
940889,1,1,2016-03-28T20:10:00.000Z
810081,3,3,2016-03-07T18:49:00.000Z
789773,1,1,2016-02-02T00:34:00.000Z
821734,1,1,2016-03-12T09:26:00.000Z
821735,1,1,2016-01-13T09:37:00.000Z
780559,2,2,2016-03-21T18:17:00.000Z
775591,1,1,2016-02-15T20:28:00.000Z
821736,1,1,2016-03-03T17:46:00.000Z
940895,12,5,2016-03-23T13:20:00.000Z
585415,3,2,2016-01-09T17:26:00.000Z
772879,1,1,2016-01-09T12:59:00.000Z
772881,1,1,2016-02-05T10:15:00.000Z
810087,5,4,2016-02-21T13:17:00.000Z
810088,2,1,2016-02-19T10:54:00.000Z
927827,1,1,2016-03-29T08:27:00.000Z
667568,1,1,2016-03-30T14:12:00.000Z
720294,1,1,2016-01-16T10:33:00.000Z
940902,4,1,2016-03-26T08:31:00.000Z
867397,1,1,2016-01-16T14:14:00.000Z
810092,14,6,2016-03-13T13:53:00.000Z
772890,1,1,2016-01-30T04:58:00.000Z
805998,1,1,2016-03-12T10:37:00.000Z
821746,7,5,2016-03-23T20:43:00.000Z
772891,3,2,2016-03-15T17:37:00.000Z
819949,2,2,2016-03-23T09:59:00.000Z
821747,2,2,2016-03-20T10:03:00.000Z
810095,1,1,2016-02-23T18:03:00.000Z
832976,1,1,2016-03-24T15:46:00.000Z
867403,3,2,2016-03-07T12:42:00.000Z
867404,1,1,2016-03-08T09:07:00.000Z
867791,2,2,2016-03-13T21:15:00.000Z
794489,1,1,2016-02-14T04:55:00.000Z
772897,3,2,2016-02-09T17:29:00.000Z
788281,2,2,2016-02-15T20:56:00.000Z
810463,3,2,2016-03-27T15:53:00.000Z
884879,1,1,2016-03-16T13:41:00.000Z
893619,3,2,2016-01-13T06:00:00.000Z
794494,1,1,2016-02-12T17:06:00.000Z
852000,1,1,2016-03-03T15:19:00.000Z
858939,1,1,2016-03-20T11:59:00.000Z
2370467,3,3,2016-01-09T09:55:00.000Z
819953,2,2,2016-03-12T17:53:00.000Z
810099,6,3,2016-02-03T08:47:00.000Z
810100,2,1,2016-02-19T15:34:00.000Z
772900,1,1,2016-03-27T05:19:00.000Z
810104,1,1,2016-02-24T07:23:00.000Z
931360,1,1,2016-03-26T19:03:00.000Z
810105,5,4,2016-03-09T21:04:00.000Z
881496,1,1,2016-03-05T19:05:00.000Z
585833,1,1,2016-01-01T20:32:00.000Z
867414,1,1,2016-03-18T07:47:00.000Z
810106,4,3,2016-03-11T08:47:00.000Z
772903,2,2,2016-01-19T16:55:00.000Z
772904,1,1,2016-01-01T16:30:00.000Z
808587,3,2,2016-03-15T08:11:00.000Z
917357,1,1,2016-03-26T20:19:00.000Z
765556,1,1,2016-01-30T11:36:00.000Z
2239795,1,1,2016-03-06T09:42:00.000Z
810110,2,2,2016-02-15T17:24:00.000Z
397995,2,2,2016-01-23T22:33:00.000Z
867419,2,2,2016-03-23T10:13:00.000Z
810113,6,4,2016-02-19T17:44:00.000Z
2422252,23,9,2016-03-25T14:10:00.000Z
770384,2,2,2016-03-12T17:35:00.000Z
772912,1,1,2016-03-11T09:57:00.000Z
780328,1,1,2016-01-16T20:10:00.000Z
810117,1,1,2016-02-06T15:35:00.000Z
893635,1,1,2016-03-22T11:51:00.000Z
808594,1,1,2016-02-23T16:37:00.000Z
2370492,2,2,2016-01-17T20:58:00.000Z
810118,1,1,2016-03-02T08:35:00.000Z
2239815,5,3,2016-03-23T19:06:00.000Z
804676,2,2,2016-03-05T16:32:00.000Z
212,2,1,2016-01-29T17:15:00.000Z
794511,1,1,2016-02-15T16:16:00.000Z
833001,1,1,2016-03-02T11:49:00.000Z
1108345,3,2,2016-03-30T06:32:00.000Z
810119,2,2,2016-02-21T10:12:00.000Z
2204753,3,3,2016-03-27T11:52:00.000Z
223263,1,1,2016-01-30T18:01:00.000Z
778000,2,2,2016-03-29T15:21:00.000Z
810121,1,1,2016-03-12T11:29:00.000Z
925513,1,1,2016-03-30T07:22:00.000Z
906812,1,1,2016-03-29T13:20:00.000Z
940937,2,2,2016-03-31T06:48:00.000Z
733939,1,1,2016-01-17T11:32:00.000Z
821773,1,1,2016-02-26T13:20:00.000Z
51888,2,2,2016-01-08T06:05:00.000Z
765577,1,1,2016-01-02T14:13:00.000Z
641647,1,1,2016-01-14T10:06:00.000Z
819973,2,2,2016-03-04T14:52:00.000Z
940948,3,3,2016-03-26T05:13:00.000Z
142804,1,1,2016-03-14T01:42:00.000Z
772919,2,2,2016-01-05T20:16:00.000Z
630091,2,2,2016-01-13T22:53:00.000Z
433262,1,1,2016-01-21T21:26:00.000Z
42284,1,1,2016-01-16T21:07:00.000Z
772921,5,4,2016-02-14T07:10:00.000Z
892225,2,2,2016-03-22T21:20:00.000Z
780334,1,1,2016-02-06T10:25:00.000Z
893645,1,1,2016-03-23T09:14:00.000Z
2204775,3,2,2016-03-19T11:38:00.000Z
833014,2,2,2016-03-26T15:33:00.000Z
807366,1,1,2016-02-24T10:51:00.000Z
810126,1,1,2016-01-02T19:56:00.000Z
589200,1,1,2016-01-03T10:05:00.000Z
893649,5,3,2016-03-28T17:22:00.000Z
765581,1,1,2016-01-14T04:46:00.000Z
772926,3,3,2016-03-25T04:48:00.000Z
893651,3,3,2016-03-22T18:21:00.000Z
833017,1,1,2016-03-24T14:52:00.000Z
575863,1,1,2016-01-01T13:12:00.000Z
906850,1,1,2016-03-25T09:55:00.000Z
878744,2,1,2016-03-17T08:29:00.000Z
18136,1,1,2016-01-22T10:26:00.000Z
906855,2,2,2016-03-16T12:58:00.000Z
135780,1,1,2016-01-15T17:57:00.000Z
927910,1,1,2016-03-29T06:48:00.000Z
821788,1,1,2016-02-27T08:22:00.000Z
2204778,5,3,2016-03-19T13:14:00.000Z
894055,1,1,2016-03-21T08:24:00.000Z
870098,1,1,2016-03-18T06:48:00.000Z
778011,2,2,2016-01-22T11:59:00.000Z
810131,2,2,2016-02-24T10:36:00.000Z
833022,1,1,2016-03-04T14:06:00.000Z
772929,1,1,2016-02-06T15:31:00.000Z
1108389,4,3,2016-03-23T20:58:00.000Z
549843,3,2,2016-01-06T06:00:00.000Z
394624,1,1,2016-03-07T05:21:00.000Z
906875,1,1,2016-03-19T11:14:00.000Z
780346,1,1,2016-02-02T21:09:00.000Z
867451,1,1,2016-03-13T19:08:00.000Z
893657,2,2,2016-03-17T10:17:00.000Z
586066,1,1,2016-01-02T21:16:00.000Z
906884,1,1,2016-03-05T23:48:00.000Z
627133,1,1,2016-01-14T08:40:00.000Z
839488,1,1,2016-03-06T13:29:00.000Z
772932,1,1,2016-02-11T12:56:00.000Z
846154,1,1,2016-03-20T16:57:00.000Z
773549,2,2,2016-02-08T21:54:00.000Z
867457,3,2,2016-03-29T13:42:00.000Z
804700,1,1,2016-01-09T16:01:00.000Z
794528,2,1,2016-02-15T21:52:00.000Z
543090,4,2,2016-03-04T21:47:00.000Z
617547,1,1,2016-01-05T10:06:00.000Z
839494,1,1,2016-03-15T08:01:00.000Z
2204792,2,2,2016-03-07T14:45:00.000Z
765595,2,2,2016-01-16T05:34:00.000Z
803004,1,1,2016-03-30T17:00:00.000Z
772938,1,1,2016-02-19T21:51:00.000Z
555618,1,1,2016-01-16T18:29:00.000Z
1108404,1,1,2016-03-29T13:45:00.000Z
810135,5,4,2016-02-23T10:47:00.000Z
2370560,3,3,2016-03-05T11:26:00.000Z
940971,2,2,2016-03-27T16:34:00.000Z
860786,2,2,2016-03-10T23:03:00.000Z
867459,2,2,2016-03-11T08:23:00.000Z
940974,3,2,2016-03-30T16:36:00.000Z
880234,1,1,2016-03-21T17:05:00.000Z
765600,1,1,2016-01-15T21:21:00.000Z
940976,3,3,2016-03-30T16:56:00.000Z
833036,2,2,2016-03-18T09:05:00.000Z
780355,1,1,2016-03-08T04:35:00.000Z
2091776,1,1,2016-03-26T14:39:00.000Z
623681,3,2,2016-01-21T22:21:00.000Z
2204800,1,1,2016-02-26T15:08:00.000Z
772943,1,1,2016-02-25T16:28:00.000Z
906925,1,1,2016-03-24T13:26:00.000Z
772946,2,2,2016-01-17T18:06:00.000Z
1643585,1,1,2016-01-04T16:43:00.000Z
810144,2,2,2016-02-22T08:54:00.000Z
810145,14,6,2016-03-27T14:14:00.000Z
860800,1,1,2016-03-11T06:14:00.000Z
772948,5,4,2016-02-20T13:24:00.000Z
893674,1,1,2016-03-19T21:27:00.000Z
940991,1,1,2016-03-29T20:31:00.000Z
940992,1,1,2016-03-21T23:00:00.000Z
787128,2,2,2016-03-06T12:41:00.000Z
821816,2,1,2016-02-04T19:51:00.000Z
730607,6,5,2016-01-27T09:52:00.000Z
778034,3,2,2016-02-06T20:51:00.000Z
831413,5,3,2016-03-14T16:11:00.000Z
778036,1,1,2016-01-19T23:20:00.000Z
810157,2,2,2016-02-21T15:02:00.000Z
906939,2,1,2016-03-24T15:42:00.000Z
2288416,5,3,2016-03-27T15:03:00.000Z
893681,2,2,2016-03-17T10:35:00.000Z
772950,1,1,2016-01-25T10:30:00.000Z
931426,1,1,2016-03-29T18:20:00.000Z
1645816,1,1,2016-03-22T00:45:00.000Z
794549,2,1,2016-01-23T20:27:00.000Z
906945,1,1,2016-03-24T20:28:00.000Z
821820,3,3,2016-03-28T00:16:00.000Z
833059,1,1,2016-03-01T11:27:00.000Z
411548,1,1,2016-01-03T05:29:00.000Z
772952,1,1,2016-03-25T09:59:00.000Z
609311,1,1,2016-01-19T23:38:00.000Z
778041,2,2,2016-02-01T19:37:00.000Z
765622,1,1,2016-02-03T11:40:00.000Z
626750,1,1,2016-01-22T16:04:00.000Z
893686,3,2,2016-03-29T06:38:00.000Z
941003,3,3,2016-03-31T13:09:00.000Z
821824,1,1,2016-03-12T13:04:00.000Z
772954,1,1,2016-01-06T06:32:00.000Z
881565,1,1,2016-01-10T16:36:00.000Z
810164,1,1,2016-02-21T17:52:00.000Z
2361485,3,2,2016-03-05T00:34:00.000Z
810167,1,1,2016-02-17T19:17:00.000Z
941007,3,3,2016-02-07T18:11:00.000Z
795629,2,2,2016-02-17T09:18:00.000Z
772955,3,2,2016-02-05T14:57:00.000Z
931433,1,1,2016-03-31T10:32:00.000Z
772956,15,5,2016-03-30T11:45:00.000Z
810168,1,1,2016-02-19T17:40:00.000Z
810169,3,3,2016-02-21T13:19:00.000Z
927986,1,1,2016-03-30T13:34:00.000Z
772957,3,2,2016-02-06T16:03:00.000Z
2288434,6,4,2016-02-17T16:33:00.000Z
941012,1,1,2016-03-30T12:23:00.000Z
2216003,2,2,2016-03-02T16:45:00.000Z
623774,1,1,2016-01-17T07:59:00.000Z
893694,2,1,2016-03-30T10:28:00.000Z
819998,5,3,2016-03-02T14:38:00.000Z
867486,1,1,2016-03-12T12:06:00.000Z
810175,9,4,2016-03-25T14:14:00.000Z
810176,5,3,2016-03-29T12:34:00.000Z
772964,1,1,2016-02-05T19:51:00.000Z
586144,1,1,2016-01-02T15:40:00.000Z
818570,1,1,2016-03-01T12:47:00.000Z
931444,2,2,2016-03-27T20:44:00.000Z
896654,1,1,2016-03-24T09:21:00.000Z
2288446,2,2,2016-02-23T08:44:00.000Z
821843,3,2,2016-02-26T13:29:00.000Z
765640,1,1,2016-01-30T08:39:00.000Z
906987,2,1,2016-03-26T09:30:00.000Z
882998,1,1,2016-03-19T15:44:00.000Z
772972,1,1,2016-02-05T14:43:00.000Z
641456,3,3,2016-01-17T15:57:00.000Z
481770,2,1,2016-01-14T12:52:00.000Z
867497,1,1,2016-03-13T15:49:00.000Z
2422360,6,5,2016-02-24T20:18:00.000Z
772975,3,3,2016-03-21T06:14:00.000Z
810186,2,2,2016-03-04T15:21:00.000Z
772976,2,2,2016-02-05T12:32:00.000Z
808626,1,1,2016-02-23T10:16:00.000Z
906996,1,1,2016-03-30T13:47:00.000Z
810187,2,1,2016-02-12T14:32:00.000Z
896664,1,1,2016-03-30T13:24:00.000Z
810189,1,1,2016-02-23T14:36:00.000Z
772978,1,1,2016-01-23T19:05:00.000Z
931460,2,2,2016-03-31T21:18:00.000Z
893717,1,1,2016-03-20T13:21:00.000Z
772980,3,3,2016-03-31T17:50:00.000Z
870157,1,1,2016-03-12T15:09:00.000Z
810194,3,3,2016-02-19T15:24:00.000Z
772983,1,1,2016-02-04T13:49:00.000Z
867504,1,1,2016-03-13T15:40:00.000Z
810197,1,1,2016-03-24T14:11:00.000Z
810198,4,1,2016-02-07T05:46:00.000Z
928017,3,2,2016-03-29T12:55:00.000Z
867506,1,1,2016-03-15T14:00:00.000Z
833106,2,2,2016-03-04T17:11:00.000Z
2370617,3,2,2016-02-02T05:43:00.000Z
907017,1,1,2016-03-24T19:18:00.000Z
810204,1,1,2016-02-11T19:07:00.000Z
821866,2,2,2016-03-13T10:19:00.000Z
804761,3,2,2016-01-18T12:07:00.000Z
758931,1,1,2016-01-14T07:11:00.000Z
893730,3,3,2016-03-25T09:24:00.000Z
772992,2,2,2016-02-01T21:12:00.000Z
808634,1,1,2016-02-22T16:24:00.000Z
918882,3,2,2016-03-30T08:33:00.000Z
626973,1,1,2016-01-26T15:31:00.000Z
780402,3,2,2016-02-15T20:12:00.000Z
627170,1,1,2016-01-10T12:11:00.000Z
810205,10,5,2016-03-24T12:41:00.000Z
641737,2,2,2016-01-14T12:45:00.000Z
636140,2,2,2016-01-28T18:10:00.000Z
807432,2,2,2016-01-07T19:52:00.000Z
941041,1,1,2016-03-30T13:31:00.000Z
2370632,3,2,2016-03-20T12:09:00.000Z
928030,1,1,2016-03-30T08:56:00.000Z
810210,1,1,2016-02-16T13:09:00.000Z
803034,2,2,2016-03-05T05:13:00.000Z
785792,1,1,2016-02-11T14:46:00.000Z
941046,2,2,2016-01-07T13:43:00.000Z
603910,1,1,2016-01-07T10:30:00.000Z
931483,1,1,2016-03-30T16:48:00.000Z
907037,2,2,2016-03-23T07:10:00.000Z
772998,3,2,2016-02-11T19:34:00.000Z
821877,1,1,2016-02-27T08:09:00.000Z
787182,1,1,2016-02-10T20:23:00.000Z
821878,2,1,2016-03-03T04:11:00.000Z
183425,1,1,2016-01-02T09:57:00.000Z
598432,1,1,2016-03-25T14:19:00.000Z
821879,4,2,2016-03-18T11:42:00.000Z
804771,1,1,2016-02-21T12:29:00.000Z
810215,4,3,2016-02-23T13:19:00.000Z
2370645,1,1,2016-02-14T09:44:00.000Z
941048,1,1,2016-03-26T13:29:00.000Z
1108535,4,4,2016-03-28T08:33:00.000Z
860858,1,1,2016-03-05T17:24:00.000Z
773002,6,5,2016-02-09T10:53:00.000Z
773004,7,3,2016-03-02T13:21:00.000Z
878832,1,1,2016-01-28T19:15:00.000Z
765679,4,3,2016-01-30T06:17:00.000Z
808640,1,1,2016-02-25T06:05:00.000Z
893742,4,3,2016-03-23T08:50:00.000Z
2361547,2,2,2016-03-07T12:20:00.000Z
907060,2,2,2016-03-30T11:23:00.000Z
810224,3,3,2016-02-16T19:56:00.000Z
2021345,3,3,2016-03-08T10:33:00.000Z
833128,3,3,2016-03-18T13:29:00.000Z
804782,1,1,2016-01-04T02:21:00.000Z
893745,2,2,2016-03-18T13:14:00.000Z
955342,1,1,2016-03-27T14:43:00.000Z
810226,2,2,2016-02-09T11:44:00.000Z
773012,1,1,2016-02-05T18:41:00.000Z
918892,1,1,2016-03-29T19:32:00.000Z
893747,1,1,2016-03-11T10:32:00.000Z
765684,9,6,2016-01-29T19:39:00.000Z
810231,1,1,2016-02-22T17:49:00.000Z
941061,1,1,2016-03-25T05:40:00.000Z
821893,7,3,2016-03-25T07:28:00.000Z
773014,5,3,2016-03-14T15:26:00.000Z
879990,1,1,2016-03-18T13:55:00.000Z
773016,3,3,2016-02-16T19:31:00.000Z
870195,1,1,2016-03-05T16:51:00.000Z
803047,4,3,2016-03-23T19:48:00.000Z
902545,1,1,2016-03-25T10:50:00.000Z
773017,7,4,2016-02-06T19:24:00.000Z
601019,4,4,2016-01-02T18:39:00.000Z
773020,3,2,2016-02-06T17:35:00.000Z
852161,1,1,2016-03-05T11:10:00.000Z
765696,2,2,2016-03-03T10:43:00.000Z
1064537,1,1,2016-03-30T08:01:00.000Z
810235,4,2,2016-02-27T02:53:00.000Z
907090,2,2,2016-03-30T08:26:00.000Z
804797,1,1,2016-02-19T16:23:00.000Z
831446,1,1,2016-03-04T04:10:00.000Z
821908,1,1,2016-02-09T19:12:00.000Z
182630,1,1,2016-03-27T21:29:00.000Z
2422435,4,2,2016-02-22T15:41:00.000Z
810240,2,2,2016-03-23T22:08:00.000Z
883021,1,1,2016-03-19T17:05:00.000Z
773027,5,4,2016-03-05T16:16:00.000Z
907101,1,1,2016-03-27T10:39:00.000Z
941092,2,2,2016-03-26T16:02:00.000Z
810243,6,3,2016-02-22T07:31:00.000Z
773030,4,3,2016-02-13T07:46:00.000Z
941095,2,2,2016-03-30T07:33:00.000Z
810244,3,2,2016-02-18T21:22:00.000Z
893771,3,3,2016-03-24T09:13:00.000Z
867555,1,1,2016-03-08T17:19:00.000Z
849265,1,1,2016-03-07T04:42:00.000Z
773035,3,2,2016-02-02T20:22:00.000Z
2091865,2,2,2016-03-03T16:03:00.000Z
810246,7,5,2016-03-07T19:52:00.000Z
773039,2,2,2016-02-05T19:01:00.000Z
810249,3,2,2016-03-11T13:24:00.000Z
867564,1,1,2016-03-05T20:21:00.000Z
907115,1,1,2016-03-28T13:09:00.000Z
2370690,1,1,2016-02-14T08:11:00.000Z
99045,1,1,2016-01-01T19:24:00.000Z
852179,2,2,2016-03-07T15:08:00.000Z
787212,2,2,2016-02-09T10:23:00.000Z
870217,1,1,2016-03-06T18:20:00.000Z
1108629,1,1,2016-03-22T20:31:00.000Z
808657,1,1,2016-02-25T13:31:00.000Z
808658,1,1,2016-02-26T19:51:00.000Z
941108,1,1,2016-03-26T07:34:00.000Z
810253,2,2,2016-02-23T09:18:00.000Z
821926,3,3,2016-02-18T17:16:00.000Z
867572,1,1,2016-03-05T17:16:00.000Z
833157,5,4,2016-03-06T12:55:00.000Z
888374,1,1,2016-03-19T14:00:00.000Z
773044,2,1,2016-01-29T06:32:00.000Z
941112,1,1,2016-03-13T17:22:00.000Z
810258,3,2,2016-03-15T09:21:00.000Z
833161,1,1,2016-03-01T19:58:00.000Z
821930,8,5,2016-03-06T20:53:00.000Z
893783,3,3,2016-03-19T14:08:00.000Z
931546,1,1,2016-03-31T15:15:00.000Z
796995,1,1,2016-02-23T15:06:00.000Z
773049,4,4,2016-03-29T08:49:00.000Z
2091882,1,1,2016-01-13T18:27:00.000Z
989729,1,1,2016-03-24T16:13:00.000Z
810259,8,6,2016-03-13T20:18:00.000Z
941116,3,2,2016-03-30T16:51:00.000Z
103451,1,1,2016-01-16T15:26:00.000Z
586480,1,1,2016-01-02T16:59:00.000Z
907138,2,1,2016-03-26T08:04:00.000Z
893789,5,4,2016-03-19T12:15:00.000Z
820048,2,2,2016-03-06T13:23:00.000Z
794634,1,1,2016-03-03T04:02:00.000Z
821936,3,1,2016-03-25T15:31:00.000Z
773052,1,1,2016-02-07T15:19:00.000Z
821939,3,1,2016-03-01T19:43:00.000Z
893792,1,1,2016-03-26T10:56:00.000Z
793366,3,3,2016-03-30T16:28:00.000Z
810264,7,4,2016-02-21T16:17:00.000Z
931557,2,2,2016-03-30T04:47:00.000Z
773053,2,1,2016-03-04T17:12:00.000Z
